time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.05, 0.0, 0.0]",0.07868415092532288,"[1.0492233618263624e-05, 1.0965785954687875e-05, 1.6475842521787695e-05, 8.437340848764571e-06, 6.18589574131742e-06, -3.5714285714285705e-06]",5545.177444479563,5108.854865530437,436.3225789491262,0.05,2813.406988906422,495,"[1039.0524590345415, 2647.4260483238, 865.1451965068828, 2813.406988906422, 1554.117901978969, 2691.5865760967977, 925.97974069663, 2496.471241403604, 2027.8985584922907, 1769.0342525179635, 2014.7109491249116, 2587.294760276832, 2187.068944551192]","[11, 11, 11, 286, 11, 33, 11, 11, 22, 11, 22, 22, 33]"
120.0,1,"[1.0492233618263624e-05, 1.0965785954687875e-05, 1.6475842521787695e-05, 8.437340848764571e-06, 6.18589574131742e-06, -3.5714285714285705e-06]","[-0.0, -0.05, -0.0]",0.5522304902636849,"[4.49245630895678e-06, 8.085823280198137e-06, 4.939224370966074e-06, 3.339940439605797e-06, 3.571428571428572e-06, -6.185895741317417e-06]",5108.854865530437,2046.6338067663603,3062.2210587640766,0.05,3974.655104095148,495,"[3317.687994590878, 1920.456021231959, 2301.7065963311047, 3459.488271260895, 1047.0786413144886, 3446.969544361021, 1922.0924638548934, 3169.8337756561086, 3974.655104095148, 3496.550600394594, 2449.718552916383, 2999.438378579988, 3384.316961558543]","[33, 11, 11, 99, 11, 11, 11, 22, 99, 121, 11, 11, 44]"
240.0,2,"[4.49245630895678e-06, 8.085823280198137e-06, 4.939224370966074e-06, 3.339940439605797e-06, 3.571428571428572e-06, -6.185895741317417e-06]","[0.05, 0.0, 0.0]",-9.016844005556022e-07,"[4.810450932267239e-06, -7.949251744341506e-06, 9.623279905536692e-06, 1.262767037326351e-06, 9.912705577010327e-22, -7.142857142857141e-06]",2046.6338067663603,2046.6338067663603,0.0,0.05,1606.4781401195842,495,"[1092.4893765795443, 1557.097227759388, 1015.9293507968322, 1606.4781401195842, 1212.9487018320415, 1514.4383463677368, 1317.0899433937723, 1555.3007809350581, 1555.096019074928, 1184.4384283119523, 1470.4795388038967, 1385.239768792593, 1528.105173911593]","[11, 22, 11, 231, 11, 33, 22, 22, 11, 11, 33, 33, 44]"
360.0,3,"[4.810450932267239e-06, -7.949251744341506e-06, 9.623279905536692e-06, 1.262767037326351e-06, 9.912705577010327e-22, -7.142857142857141e-06]","[0.0, 0.01, 0.0]",-1.8033688011112042e-07,"[8.580773543235005e-06, -1.6316141644745274e-05, 1.120423710990061e-05, 3.496182118453626e-06, -3.5714285714285697e-06, -6.185895741317417e-06]",2046.6338067663603,2046.6338067663603,0.0,0.01,1618.1552304726877,495,"[1531.75599768718, 1609.5841509654724, 1500.5594586597801, 1605.9633101097957, 1509.1300939243595, 1618.1552304726877, 1549.9681556225648, 1586.1721075047901, 1476.2051509185328, 1589.6696178071854, 90.24930219750048, 1508.2832316972529, 1572.6337690961545]","[11, 11, 11, 176, 11, 121, 33, 11, 11, 11, 11, 11, 66]"
480.0,4,"[8.580773543235005e-06, -1.6316141644745274e-05, 1.120423710990061e-05, 3.496182118453626e-06, -3.5714285714285697e-06, -6.185895741317417e-06]","[-0.0, -0.0, -0.05]",0.001249098211973859,"[7.586852300866576e-06, -1.9566276426930796e-05, 1.1718609603772103e-05, 6.575770484506795e-07, -1.1944445984671776e-05, -6.849036426675238e-06]",2046.6338067663603,2039.702335535383,6.931471230977195,0.05,1716.7867744795926,495,"[1637.680289128006, 1656.1042015165388, 1652.0498981879462, 1583.071443249991, 1640.657658665117, 1690.0722515255352, 1664.9886244686825, 1679.3097344049906, 1649.4282343641573, 1651.2740233624138, 1570.632422583716, 1651.203773295189, 1716.7867744795926]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 22, 11, 352]"
600.0,5,"[7.586852300866576e-06, -1.9566276426930796e-05, 1.1718609603772103e-05, 6.575770484506795e-07, -1.1944445984671776e-05, -6.849036426675238e-06]","[-0.0, -0.05, -0.0]",0.12853764097852033,"[-9.370285813106685e-06, 1.8745557064381163e-05, 1.473065104550491e-07, -1.3275524357194222e-05, -1.376871187019441e-05, 4.078345539013591e-08]",2039.702335535383,1326.9333080146803,712.7690275207028,0.05,1824.4608001593037,495,"[1796.5535573466027, 1787.377671224687, 1805.2508128682168, 1750.3787553938712, 1786.6237883777758, 1727.9433766876753, 1796.6911595901836, 1769.5085091217481, 1824.4608001593037, 1805.6369851363065, 1797.2778040211329, 1772.1979283610033, 1802.1024284488255]","[22, 11, 11, 11, 11, 11, 11, 11, 330, 11, 11, 11, 33]"
720.0,6,"[-9.370285813106685e-06, 1.8745557064381163e-05, 1.473065104550491e-07, -1.3275524357194222e-05, -1.376871187019441e-05, 4.078345539013591e-08]","[0.05, 0.0, 0.0]",0.05555094828607328,"[-1.3976477297028892e-05, 5.573219500575457e-05, -5.69306489447129e-06, -1.538619071579096e-05, -1.1903662529281641e-05, 6.919675443519172e-06]",1326.9333080146803,1018.8884425592961,308.0448654553842,0.05,1095.762945207435,495,"[903.7738242465282, 931.295085550728, 979.7969325968174, 1095.762945207435, 991.4063501822585, 1057.514443628501, 1026.1947082110316, 961.2003011426375, 1083.8412388410245, 1030.7183351941947, 1054.656323936102, 986.6330467586212, 744.8827372097511]","[11, 11, 11, 363, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
840.0,7,"[-1.3976477297028892e-05, 5.573219500575457e-05, -5.69306489447129e-06, -1.538619071579096e-05, -1.1903662529281641e-05, 6.919675443519172e-06]","[0.05, 0.0, 0.0]",0.0003933769080646146,"[-1.6309860394157165e-05, 7.699108134396707e-05, -1.3478264625148341e-05, -9.245931149254971e-06, -6.849036426675239e-06, 1.1944445984671775e-05]",1018.8884425592961,1016.7020978015171,2.186344757779011,0.05,333.251064100637,495,"[151.30448197230479, 78.85141556050944, 158.682416164386, 333.251064100637, 142.46574523361866, 88.73512711519608, 100.57885401313196, 4.783400021449293, 136.58439511420008, 115.5331131854467, 184.29061694892286, 136.82118597092133, 87.15405954683966]","[11, 11, 11, 363, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
960.0,8,"[-1.6309860394157165e-05, 7.699108134396707e-05, -1.3478264625148341e-05, -9.245931149254971e-06, -6.849036426675239e-06, 1.1944445984671775e-05]","[0.0, 0.0, 0.01]",0.0008850267422522537,"[-7.608624952890913e-06, 4.239507196451143e-05, -1.270883291201259e-05, 1.0277958266933864e-05, 7.174588101625652e-07, 1.490812181861686e-05]",1016.7020978015171,1011.7934674726187,4.908630328898425,0.01,124.6720940906956,495,"[115.90071491868534, 38.28382158842276, 47.11517508759341, 117.28004183359398, 100.0264554393258, 99.8583344968125, 56.788691055186284, 92.40226579068685, 78.35327179589002, 124.6720940906956, 114.69914202713993, 52.18457405394058, 114.48643753889826]","[11, 11, 11, 66, 11, 11, 11, 22, 11, 220, 44, 11, 55]"
1080.0,9,"[-7.608624952890913e-06, 4.239507196451143e-05, -1.270883291201259e-05, 1.0277958266933864e-05, 7.174588101625652e-07, 1.490812181861686e-05]","[-0.0, -0.05, -0.0]",0.04467450660518086,"[-7.37236982117608e-08, 3.8821820493459734e-06, -3.225397999488439e-06, 1.1067214403429168e-05, 8.07539846507817e-06, 1.2552082812553985e-05]",1011.7934674726187,764.0604011023165,247.73306637030214,0.05,498.922267607986,495,"[458.213318951534, 488.1452714853742, 469.88624095022374, 483.08534094374505, 462.7623725304344, 485.164065963836, 403.80286939471904, 479.2378031305059, 498.922267607986, 421.91043289149735, 421.79550589648437, 401.7900873727495, 419.2121162171415]","[11, 22, 22, 11, 11, 11, 11, 11, 341, 11, 11, 11, 11]"
