time,state,action,reward,next_state
0.0,"[-7.875773882719724e-05, -6.15646286939971e-05, -2.5127771133734902e-05, 0.00029183154105572246, 7.611162270092487e-05, 3.996793530843432e-06]","[-0.0, -0.0, -0.05]",94.88284653338178,"[ 0.00000000e+00 -6.15646287e-05 -1.56783782e-05  2.92491439e-04
 -6.54631446e-03  2.15782028e-04]"
30.0,"[0.0, -6.15646286939971e-05, -1.567837822586613e-05, 0.00029249143866669653, -0.006546314460167481, 0.00021578202840792012]","[-0.0, -0.0, -0.05]",33.93620058493161,"[ 0.00000000e+00 -6.15646287e-05 -6.21258888e-06  2.92845449e-04
 -1.31584297e-02  6.41589962e-04]"
60.0,"[0.0, -6.15646286939971e-05, -6.212588882308845e-06, 0.00029284544895983385, -0.013158429690014998, 0.0006415899616198848]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  3.25969758e-06  2.92893202e-04
 -1.31308036e-02  1.06672692e-03]"
90.0,"[0.0, -6.15646286939971e-05, 3.2596975818434774e-06, 0.00029289320171144666, -0.013130803603088805, 0.0010667269205516942]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.27285751e-05  2.92634647e-04
 -1.30894453e-02  1.49074830e-03]"
120.0,"[0.0, -6.15646286939971e-05, 1.2728575056813712e-05, 0.0002926346469817447, -0.013089445332022455, 0.001490748297304144]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  2.21841410e-05  2.92070055e-04
 -1.30343981e-02  1.91321065e-03]"
150.0,"[0.0, -6.15646286939971e-05, 2.2184140997942955e-05, 0.00029207005516706207, -0.013034398129263491, 0.0019132106506530007]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  3.16165068e-05  2.91200017e-04
 -1.29657196e-02  2.33367217e-03]"
180.0,"[0.0, -6.15646286939971e-05, 3.1616506781763984e-05, 0.00029120001671707713, -0.01296571956313351, 0.0023336721697994863]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  4.10158080e-05  2.90025442e-04
 -1.28834815e-02  2.75169314e-03]"
210.0,"[0.0, -6.156462869399711e-05, 4.1015808047515956e-05, 0.0002900254415173205, -0.01288348145762327, 0.002751693136415668]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  5.03722150e-05  2.88547558e-04
 -1.27877698e-02  3.16683638e-03]"
240.0,"[0.0, -6.156462869399713e-05, 5.0372215013285156e-05, 0.00028854755793761755, -0.012787769817279198, 0.0031668363845015405]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  5.96759428e-05  2.86767912e-04
 -1.26786847e-02  3.57866776e-03]"
270.0,"[0.0, -6.156462869399715e-05, 5.9675942755983266e-05, 0.00028676791154746024, -0.012678684737259931, 0.0035786677575728866]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  6.89172614e-05  2.84688363e-04
 -1.25563403e-02  3.98675656e-03]"
300.0,"[0.0, -6.156462869399718e-05, 6.891726144441224e-05, 0.00028468836349965183, -0.012556340298656847, 0.0039867565627017916]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  7.80865065e-05  2.82311089e-04
 -1.24208644e-02  4.39067602e-03]"
330.0,"[0.0, -6.156462869399723e-05, 7.80865065147142e-05, 0.0002823110885839146, -0.012420864449188166, 0.004390676020934966]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  8.71740888e-05  2.79638573e-04
 -1.22723989e-02  4.79000371e-03]"
360.0,"[0.0, -6.156462869399728e-05, 8.717408877756474e-05, 0.0002796385729524964, -0.012272398869391325, 0.004790003713618843]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  9.61705044e-05  2.76673612e-04
 -1.21110988e-02  5.18432202e-03]"
390.0,"[0.0, -6.156462869399726e-05, 9.61705044465396e-05, 0.00027667361152015473, -0.012111098824453577, 0.005184322024164679]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.05066345e-04  2.73419305e-04
 -1.19371330e-02  5.57321857e-03]"
420.0,"[0.0, -6.156462869399729e-05, 0.00010506634507716717, 0.000273419305041237, -0.011937133001835788, 0.0055732185747916505]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.13852307e-04  2.69879057e-04
 -1.17506833e-02  5.95628666e-03]"
450.0,"[0.0, -6.156462869399732e-05, 0.00011385230740627224, 0.0002698790568669141, -0.011750683334859215, 0.005956286657791221]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.22519203e-04  2.66056569e-04
 -1.15519448e-02  6.33312566e-03]"
480.0,"[0.0, -6.156462869399732e-05, 0.00012251920308132145, 0.0002660565693859584, -0.011551944812439782, 0.006333125660861739]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.31057968e-04  2.61955840e-04
 -1.13411253e-02  6.70334149e-03]"
510.0,"[0.0, -6.156462869399732e-05, 0.00013105796826959513, 0.0002619558401527883, -0.011341125275168827, 0.006703341486068471]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.39459673e-04  2.57581158e-04
 -1.11184452e-02  7.06654696e-03]"
540.0,"[0.0, -6.15646286939974e-05, 0.0001394596731371365, 0.00025758115770682926, -0.011118445197953573, 0.007066546961990915]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.47715531e-04  2.52937097e-04
 -1.08841375e-02  7.42236225e-03]"
570.0,"[0.0, -6.156462869399742e-05, 0.00014771553118756494, 0.00025293709708756234, -0.010884137459444639, 0.0074223622486263695]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -6.15646287e-05  1.55816908e-04  2.48028515e-04
 -1.06384471e-02  7.77041523e-03]"
