time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.0, 0.0, 0.05]",0.13275639732128997,"[1.1346987868294886e-05, 2.334300759272105e-05, 1.0070389599122009e-05, 1.0132565616612441e-05, 1.2811875982610872e-05, -3.5714285714285718e-06]",5545.177444479563,4808.969664443179,736.2077800363841,0.05,1241.2813044533743,990,"[834.1844030025421, 815.1378760243941, 795.7969897877273, 635.2122392924722, 750.3648322674652, 789.8515248966968, 748.1989447166744, 761.0388604274609, 828.5871523767227, 771.5319973507593, 744.448769186114, 1241.2813044533743, 809.0374415000796]","[176, 11, 11, 11, 11, 11, 11, 11, 22, 11, 11, 671, 22]"
120.0,1,"[1.1346987868294886e-05, 2.334300759272105e-05, 1.0070389599122009e-05, 1.0132565616612441e-05, 1.2811875982610872e-05, -3.5714285714285718e-06]","[0.05, 0.0, 0.0]",0.00014247489404444218,"[1.343068942568247e-05, -3.7006162351089703e-06, 9.703105619788001e-06, 1.132512230838836e-05, 9.309695785362447e-06, -9.498885861964143e-06]",4808.969664443179,4808.129615874319,0.8400485688598565,0.05,2734.3267350604588,990,"[33.58328966078079, 906.0151586769135, 17.50328358626548, 2734.3267350604588, 873.8843025616691, 137.08568987961732, 235.43945147489237, 226.69077602260086, 24.7808509634452, 293.18885738115256, 116.57167408652892, 72.71959426842055, 717.3823712934345]","[11, 44, 11, 814, 22, 11, 11, 11, 11, 11, 11, 11, 11]"
240.0,2,"[1.343068942568247e-05, -3.7006162351089703e-06, 9.703105619788001e-06, 1.132512230838836e-05, 9.309695785362447e-06, -9.498885861964143e-06]","[0.05, 0.0, 0.0]",0.09142902423690445,"[1.4040497240832928e-05, -3.504618421998193e-05, 1.2075415545754323e-05, 1.0231865366165521e-05, 3.312990120646726e-06, -1.2881124356791014e-05]",4808.129615874319,4301.089452905061,507.04016296925784,0.05,3584.949392667524,990,"[2860.906793422892, 2298.994394414534, 1814.5979229941875, 3584.949392667524, 1120.2248141731004, 3013.2418993494753, 707.1354366802353, 2993.6470579908346, 2257.955382286793, 2391.6428219358972, 975.0679022161675, 1111.705594403472, 1245.1169672213325]","[11, 22, 22, 814, 11, 22, 11, 22, 11, 11, 11, 11, 11]"
360.0,3,"[1.4040497240832928e-05, -3.504618421998193e-05, 1.2075415545754323e-05, 1.0231865366165521e-05, 3.312990120646726e-06, -1.2881124356791014e-05]","[-0.05, -0.0, -0.0]",0.5498025743774673,"[1.578611364094544e-05, -5.295724395547365e-05, 6.660924922955089e-06, 1.4372814983519187e-05, -3.571428571428569e-06, -1.281187598261087e-05]",4301.089452905061,1252.2866185503322,3048.802834354729,0.05,3941.048931698483,990,"[3827.66432523196, 3831.91585133671, 3898.0174014117442, 3857.146885746944, 3941.048931698483, 3894.4003327843284, 3813.662542496527, 3885.298348788077, 3851.844864101263, 3873.6891692506856, 3889.4355185833406, 3813.586804441286, 3891.297489564837]","[11, 11, 11, 11, 825, 11, 11, 22, 11, 33, 11, 11, 11]"
480.0,4,"[1.578611364094544e-05, -5.295724395547365e-05, 6.660924922955089e-06, 1.4372814983519187e-05, -3.571428571428569e-06, -1.281187598261087e-05]","[0.0, 0.05, 0.0]",0.12357558168615801,"[2.8973570070079157e-05, -0.00011108067002313708, 1.92492587447821e-05, 2.177056560109392e-05, -9.498885861964141e-06, -9.309695785362447e-06]",1252.2866185503322,566.9880902958071,685.2985282545251,0.05,836.9667646012103,990,"[761.5358088067297, 796.2298072226127, 815.8107034199675, 772.3857024182045, 776.5881723622598, 787.3952473216326, 773.6571510957336, 836.9667646012103, 811.8777748374913, 809.7420820511408, 763.5427279164152, 721.1037199678104, 787.7362345075817]","[11, 11, 11, 11, 11, 11, 11, 858, 11, 11, 11, 11, 11]"
600.0,5,"[2.8973570070079157e-05, -0.00011108067002313708, 1.92492587447821e-05, 2.177056560109392e-05, -9.498885861964141e-06, -9.309695785362447e-06]","[0.0, 0.05, 0.0]",0.0034039274265655214,"[3.9270594003124095e-05, -0.00016949124565009726, 3.780650318046304e-05, 1.7916513767576682e-05, -1.2881124356791014e-05, -3.3129901206467313e-06]",566.9880902958071,548.0627087073706,18.925381588436494,0.05,92.57667988415699,990,"[81.03744616628255, 71.64639983276301, 67.23722696851281, 76.80115242543046, 73.24228023867771, 77.48585692246819, 58.11808210696268, 92.57667988415699, 64.79335719368463, 76.57781009416989, 68.3859135411709, 71.68806867455451, 82.39705285386572]","[22, 11, 11, 22, 11, 11, 11, 825, 11, 11, 11, 11, 22]"
720.0,6,"[3.9270594003124095e-05, -0.00016949124565009726, 3.780650318046304e-05, 1.7916513767576682e-05, -1.2881124356791014e-05, -3.3129901206467313e-06]","[0.0, 0.0, 0.05]",0.002007068231440363,"[2.307520788749976e-05, -0.00013553183676390558, 3.969594401367315e-05, -1.3212311576005725e-05, -8.083543067300414e-06, 8.213247395984614e-06]",548.0627087073706,536.883159220856,11.179549486514588,0.05,62.08497603713971,990,"[58.04481132516733, 58.36818283441433, 60.562411536920216, 59.0110563536091, 52.9558742873353, 59.17677602438908, 60.94148881737266, 47.51671648559499, 59.06784776674276, 58.28770302722951, 56.39828912355294, 62.08497603713971, 59.26904926159704]","[33, 33, 143, 55, 11, 77, 220, 11, 44, 44, 22, 231, 66]"
840.0,7,"[2.307520788749976e-05, -0.00013553183676390558, 3.969594401367315e-05, -1.3212311576005725e-05, -8.083543067300414e-06, 8.213247395984614e-06]","[-0.0, -0.0, -0.05]",0.004508616349161886,"[-1.2722656109704169e-05, 1.8879286358009374e-07, 9.412167406976354e-06, -4.0764497458219465e-05, -6.983958874085621e-06, 5.9416611960185725e-06]",536.883159220856,511.8320815356717,25.051077685184282,0.05,62.74111333441286,990,"[61.0798460753171, 61.71325766395625, 58.39206440322103, 55.69108385211451, 58.37686754231227, 59.52961072614145, 55.297647796894424, 52.238949441736615, 61.470000409812585, 59.1343965761246, 60.191171286609, 59.35970107117669, 62.74111333441286]","[77, 132, 22, 11, 22, 33, 11, 11, 132, 88, 110, 66, 275]"
960.0,8,"[-1.2722656109704169e-05, 1.8879286358009374e-07, 9.412167406976354e-06, -4.0764497458219465e-05, -6.983958874085621e-06, 5.9416611960185725e-06]","[-0.05, -0.0, -0.0]",-8.60416659543641e-06,"[-4.072999409485436e-05, 6.839030540490936e-05, -3.819449426257712e-05, -1.4284509388238793e-05, -3.0774552059346274e-06, 8.637608973475126e-06]",511.8320815356717,511.82979316620526,0.002288369466441509,0.05,179.2001281814158,990,"[48.176958247094326, 64.51112217486254, 80.07589118851742, 74.30826617416233, 179.2001281814158, 75.2178169681999, 85.42835048218204, 92.66281630366926, 78.06794715872432, 85.92607937024879, 57.7648140416987, 80.2729694732971, 70.53436730160253]","[11, 11, 11, 11, 858, 11, 11, 11, 11, 11, 11, 11, 11]"
1080.0,9,"[-4.072999409485436e-05, 6.839030540490936e-05, -3.819449426257712e-05, -1.4284509388238793e-05, -3.0774552059346274e-06, 8.637608973475126e-06]","[0.05, 0.0, 0.0]",0.03525696581658841,"[-5.391173701010691e-06, -5.692937096994979e-05, -1.447708795001596e-05, 3.118314839698331e-05, 1.653650099389504e-06, 9.019116401953199e-06]",511.82979316620526,316.2736615592722,195.55613160693304,0.05,246.95282099283875,990,"[236.89675570323845, 240.9820137724, 245.84870687135208, 246.95282099283875, 243.59447174626072, 245.41623565792978, 244.36034953308297, 239.72773444227184, 244.25784506675484, 241.02939339320162, 242.05771158077962, 241.35882895400985, 241.7469952467136]","[11, 11, 231, 330, 33, 154, 66, 11, 66, 11, 22, 22, 22]"
