time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[0.05, 0.0, 0.0]",0.07868496244128338,"[1.0492233618263624e-05, 1.0965785954687875e-05, 1.6475842521787695e-05, 8.437340848764571e-06, 6.18589574131742e-06, -3.5714285714285705e-06]",5545.177444479563,5108.854865530437,436.3225789491262,0.05,2813.4559584550266,495,"[1039.0964649458617, 2647.4640705360584, 865.1923939550035, 2813.4559584550266, 1554.1747338066773, 2691.626492383347, 926.0257289221755, 2496.5226914998093, 2027.9517750700722, 1769.0725907421436, 2014.7579027360603, 2587.349876828898, 2187.1078015030293]","[11, 11, 11, 286, 11, 33, 11, 11, 22, 11, 22, 22, 33]"
120.0,1,"[1.0492233618263624e-05, 1.0965785954687875e-05, 1.6475842521787695e-05, 8.437340848764571e-06, 6.18589574131742e-06, -3.5714285714285705e-06]","[-0.0, -0.05, -0.0]",0.5522313017796454,"[4.49245630895678e-06, 8.085823280198137e-06, 4.939224370966074e-06, 3.339940439605797e-06, 3.571428571428572e-06, -6.185895741317417e-06]",5108.854865530437,2046.6338067663603,3062.2210587640766,0.05,3974.701473813555,495,"[3317.732479672615, 1920.4974288380376, 2301.747768656766, 3459.533924837675, 1047.1193940477626, 3447.0223544442783, 1922.1294772913243, 3169.8776678774843, 3974.701473813555, 3496.593211501549, 2449.756212838907, 2999.490905382783, 3384.3624637952094]","[33, 11, 11, 99, 11, 11, 11, 22, 99, 121, 11, 11, 44]"
240.0,2,"[4.49245630895678e-06, 8.085823280198137e-06, 4.939224370966074e-06, 3.339940439605797e-06, 3.571428571428572e-06, -6.185895741317417e-06]","[0.05, 0.0, 0.0]",-9.016844005556021e-08,"[4.810450932267239e-06, -7.949251744341506e-06, 9.623279905536692e-06, 1.262767037326351e-06, 9.912705577010327e-22, -7.142857142857141e-06]",2046.6338067663603,2046.6338067663603,0.0,0.05,1606.523976714642,495,"[1092.5365557382117, 1557.1432923492323, 1015.9710657597964, 1606.523976714642, 1213.0041768031876, 1514.486806261041, 1317.1221182880147, 1555.3486841404513, 1555.1339193879176, 1184.4776201123466, 1470.5236441707289, 1385.2842341632359, 1528.1549028566803]","[11, 22, 11, 231, 11, 33, 22, 22, 11, 11, 33, 33, 44]"
360.0,3,"[4.810450932267239e-06, -7.949251744341506e-06, 9.623279905536692e-06, 1.262767037326351e-06, 9.912705577010327e-22, -7.142857142857141e-06]","[0.0, 0.01, 0.0]",-1.803368801111204e-08,"[8.580773543235005e-06, -1.6316141644745274e-05, 1.120423710990061e-05, 3.496182118453626e-06, -3.5714285714285697e-06, -6.185895741317417e-06]",2046.6338067663603,2046.6338067663603,0.0,0.01,1618.2008502159001,495,"[1531.7975698721782, 1609.6257201873998, 1500.5916488181886, 1606.0097727694704, 1509.1752522019467, 1618.2008502159001, 1550.0090808613745, 1586.2192994487866, 1476.2458737651848, 1589.703691920047, 90.28669341599131, 1508.3277351815198, 1572.6768156500514]","[11, 11, 11, 176, 11, 121, 33, 11, 11, 11, 11, 11, 66]"
480.0,4,"[8.580773543235005e-06, -1.6316141644745274e-05, 1.120423710990061e-05, 3.496182118453626e-06, -3.5714285714285697e-06, -6.185895741317417e-06]","[-0.0, -0.0, -0.05]",0.001249909727934359,"[7.586852300866576e-06, -1.9566276426930796e-05, 1.1718609603772103e-05, 6.575770484506795e-07, -1.1944445984671776e-05, -6.849036426675238e-06]",2046.6338067663603,2039.702335535383,6.931471230977195,0.05,1716.832440292184,495,"[1637.7236328852975, 1656.1367919416405, 1652.0861583523708, 1583.1145424970653, 1640.7087639993756, 1690.1102278142585, 1665.030418984512, 1679.367964556204, 1649.4802319426453, 1651.3200246156762, 1570.6760137075232, 1651.24878027078, 1716.832440292184]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 22, 11, 352]"
600.0,5,"[7.586852300866576e-06, -1.9566276426930796e-05, 1.1718609603772103e-05, 6.575770484506795e-07, -1.1944445984671776e-05, -6.849036426675238e-06]","[-0.0, -0.05, -0.0]",0.12853845249448081,"[-9.370285813106685e-06, 1.8745557064381163e-05, 1.473065104550491e-07, -1.3275524357194222e-05, -1.376871187019441e-05, 4.078345539013591e-08]",2039.702335535383,1326.9333080146803,712.7690275207028,0.05,1824.5077248942086,495,"[1796.5937067430784, 1787.4057391622969, 1805.2990177918618, 1750.413531037791, 1786.668984628592, 1727.988489569783, 1796.7400505174662, 1769.5572987847024, 1824.5077248942086, 1805.6840371119708, 1797.3266705452659, 1772.2336219326878, 1802.1490523964321]","[22, 11, 11, 11, 11, 11, 11, 11, 330, 11, 11, 11, 33]"
720.0,6,"[-9.370285813106685e-06, 1.8745557064381163e-05, 1.473065104550491e-07, -1.3275524357194222e-05, -1.376871187019441e-05, 4.078345539013591e-08]","[0.05, 0.0, 0.0]",0.055551759802033786,"[-1.3976477297028892e-05, 5.573219500575457e-05, -5.69306489447129e-06, -1.538619071579096e-05, -1.1903662529281641e-05, 6.919675443519172e-06]",1326.9333080146803,1018.8884425592961,308.0448654553842,0.05,1095.8114024588172,495,"[903.8135338218588, 931.3346249211755, 979.8320618484238, 1095.8114024588172, 991.4542236520573, 1057.5573122050062, 1026.2337855303324, 961.2391388379849, 1083.8959410024142, 1030.768521752059, 1054.6915638151438, 986.6807715146332, 744.9350199090378]","[11, 11, 11, 363, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
840.0,7,"[-1.3976477297028892e-05, 5.573219500575457e-05, -5.69306489447129e-06, -1.538619071579096e-05, -1.1903662529281641e-05, 6.919675443519172e-06]","[0.05, 0.0, 0.0]",0.00039418842402511457,"[-1.6309860394157165e-05, 7.699108134396707e-05, -1.3478264625148341e-05, -9.245931149254971e-06, -6.849036426675239e-06, 1.1944445984671775e-05]",1018.8884425592961,1016.7020978015171,2.186344757779011,0.05,333.2995105116754,495,"[151.35090126031307, 78.87106930188928, 158.72710895892388, 333.2995105116754, 142.52826052913176, 88.77793715292982, 100.63202977544738, 4.831548898302784, 136.64152450318986, 115.585163927896, 184.32951315844613, 136.87357546491646, 87.19368776250644]","[11, 11, 11, 363, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
960.0,8,"[-1.6309860394157165e-05, 7.699108134396707e-05, -1.3478264625148341e-05, -9.245931149254971e-06, -6.849036426675239e-06, 1.1944445984671775e-05]","[0.0, 0.0, 0.01]",0.0008851890454443539,"[-7.608624952890913e-06, 4.239507196451143e-05, -1.270883291201259e-05, 1.0277958266933864e-05, 7.174588101625652e-07, 1.490812181861686e-05]",1016.7020978015171,1011.7934674726187,4.908630328898425,0.01,124.71576203503533,495,"[115.94205740498651, 38.32744420371017, 47.17046679836067, 117.32804791194545, 100.06728362765922, 99.89650265734643, 56.83577738256907, 92.44648866563374, 78.39888153961876, 124.71576203503533, 114.7423094043258, 52.23981905178205, 114.5316022946883]","[11, 11, 11, 66, 11, 11, 11, 22, 11, 220, 44, 11, 55]"
1080.0,9,"[-7.608624952890913e-06, 4.239507196451143e-05, -1.270883291201259e-05, 1.0277958266933864e-05, 7.174588101625652e-07, 1.490812181861686e-05]","[-0.0, -0.05, -0.0]",0.04467531812114136,"[-7.37236982117608e-08, 3.8821820493459734e-06, -3.225397999488439e-06, 1.1067214403429168e-05, 8.07539846507817e-06, 1.2552082812553985e-05]",1011.7934674726187,764.0604011023165,247.73306637030214,0.05,498.9668649106883,495,"[458.253274663905, 488.1883915785263, 469.9292561029279, 483.1392375172408, 462.81027403411224, 485.20881722113523, 403.8468567584177, 479.2824247988499, 498.9668649106883, 421.9378311948795, 421.83001983744356, 401.840852272468, 419.2492321559184]","[11, 22, 22, 11, 11, 11, 11, 11, 341, 11, 11, 11, 11]"
