time,state,action,reward,next_state
0.0,"[4.920405300103826e-05, 1.5782205055646446e-06, 1.566570985635556e-05, 0.00013908880470559434, -4.41353894768916e-05, 4.691232047472788e-05]","[0.0, 0.0, 0.01]",693.2680976636129,"[0.00000000e+00 1.57822051e-06 2.01548979e-05 1.38509531e-04
 1.28190768e-03 5.46521722e-06]"
30.0,"[0.0, 1.5782205055646378e-06, 2.0154897916252725e-05, 0.00013850953089849055, 0.0012819076833733122, 5.4652172186525866e-06]","[0.0, 0.0, 0.0]",331.1488433471459,"[ 0.00000000e+00  1.57822051e-06  2.46230080e-05  1.37785404e-04
  1.28141409e-03 -3.59876016e-05]"
60.0,"[0.0, 1.578220505564631e-06, 2.462300799966969e-05, 0.00013778540393228405, 0.0012814140899119735, -3.59876015573163e-05]","[-0.0, -0.0, -0.01]",236.33630601867753,"[ 0.00000000e+00  1.57822051e-06  2.90653674e-05  1.36917181e-04
 -4.49227092e-05 -3.45531119e-05]"
90.0,"[0.0, 1.5782205055646243e-06, 2.9065367360575167e-05, 0.00013691718109838988, -4.4922709165752415e-05, -3.455311192542579e-05]","[-0.0, -0.0, -0.01]",302.7789726277492,"[ 0.00000000e+00  1.57822051e-06  3.34773302e-05  1.35905770e-04
 -1.37051958e-03  9.76718593e-06]"
120.0,"[0.0, 1.578220505564631e-06, 3.347733018302333e-05, 0.00013590577038356875, -0.0013705195836138616, 9.767185926188836e-06]","[0.0, 0.0, 0.0]",242.49346218320488,"[ 0.00000000e+00  1.57822051e-06  3.78542824e-05  1.34752230e-04
 -1.36948712e-03  5.40772693e-05]"
150.0,"[0.0, 1.578220505564631e-06, 3.785428243974451e-05, 0.00013475222952035533, -0.0013694871214944488, 5.407726926239956e-05]","[-0.0, -0.0, -0.01]",214.0847192393221,"[ 0.00000000e+00  1.57822051e-06  4.21916467e-05  1.33457765e-04
 -2.69152555e-03  1.41180471e-04]"
180.0,"[0.0, 1.578220505564631e-06, 4.2191646717491296e-05, 0.00013345776488088237, -0.002691525554577472, 0.00014118047123499487]","[0.0, 0.0, 0.05]",198.1749178777045,"[0.00000000e+00 1.57822051e-06 4.64848870e-05 1.32023730e-04
 3.93696237e-03 1.38876638e-05]"
210.0,"[0.0, 1.578220505564604e-06, 4.648488700409373e-05, 0.00013202373021525758, 0.00393696237473442, 1.3887663769711368e-05]","[-0.0, -0.0, -0.05]",167.01759314551055,"[ 0.00000000e+00  1.57822051e-06  5.07295134e-05  1.30451625e-04
 -2.68716273e-03  1.00828696e-04]"
240.0,"[0.0, 1.578220505564604e-06, 5.0729513432217276e-05, 0.00013045162523581287, -0.002687162728235983, 0.00010082869560797811]","[0.0, 0.0, 0.05]",134.45282482452103,"[ 0.00000000e+00  1.57822051e-06  5.49210870e-05  1.28743094e-04
  3.94001816e-03 -2.65840821e-05]"
270.0,"[0.0, 1.5782205055645904e-06, 5.4921086974862606e-05, 0.0001287430940487064, 0.003940018161582913, -2.658408213623731e-05]","[-0.0, -0.0, -0.05]",108.15724849260823,"[ 0.00000000e+00  1.57822051e-06  5.90552241e-05  1.26899923e-04
 -2.68541718e-03  6.02793047e-05]"
