time,state,action,reward,next_state
300.0,"[0.0, -1.9173967353604325e-05, 0.0001423057189857335, 0.0002629691644038075, -0.01271954006264239, 0.003962959303736302]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.50734308e-04  2.58230261e-04
 -1.25847484e-02  4.37216820e-03]"
330.0,"[0.0, -1.9173967353604434e-05, 0.0001507343078343262, 0.0002582302606686325, -0.01258474835072345, 0.004372168203214316]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.59005259e-04  2.53221300e-04
 -1.24367955e-02  4.77680469e-03]"
360.0,"[0.0, -1.9173967353604434e-05, 0.00015900525886165608, 0.0002532212999287797, -0.012436795518820277, 0.004776804692604333]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.67109922e-04  2.47947521e-04
 -1.22758363e-02  5.17644560e-03]"
390.0,"[0.0, -1.9173967353604488e-05, 0.00016710992231360654, 0.0002479475205514741, -0.01227583629588878, 0.0051764456033821645]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.75039822e-04  2.42414438e-04
 -1.21020390e-02  5.57067299e-03]"
420.0,"[0.0, -1.9173967353604488e-05, 0.00017503982233947713, 0.00024241443785106437, -0.012102039012958435, 0.005570672991395829]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.82786666e-04  2.36627838e-04
 -1.19155854e-02  5.95907457e-03]"
450.0,"[0.0, -1.9173967353604542e-05, 0.00018278666585602182, 0.000236627838321112, -0.011915585427091827, 0.0059590745739512155]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.90342351e-04  2.30593774e-04
 -1.17166705e-02  6.34124416e-03]"
480.0,"[0.0, -1.9173967353604542e-05, 0.00019034235122034879, 0.00023059377358288034, -0.01171667053130325, 0.006341244160977009]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  1.97698977e-04  2.24318554e-04
 -1.15055024e-02  6.71678208e-03]"
510.0,"[0.0, -1.917396735360465e-05, 0.00019769897670261243, 0.0002243185540565542, -0.011505502350635176, 0.006716782079817945]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  2.04848849e-04  2.17808742e-04
 -1.12823017e-02  7.08529559e-03]"
540.0,"[0.0, -1.9173967353604705e-05, 0.00020484884874963604, 0.0002178087423618071, -0.011282301724605818, 0.00708529559321216]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  2.11784490e-04  2.11071146e-04
 -1.10473021e-02  7.44639931e-03]"
570.0,"[0.0, -1.917396735360476e-05, 0.00021178449003082388, 0.00021107114645461893, -0.011047302076255339, 0.007446399310015514]","[0.0, 0.0, 0.0]",0.0,"[ 0.00000000e+00 -1.91739674e-05  2.18498647e-04  2.04112813e-04
 -1.08007492e-02  7.79971559e-03]"
