time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_Q_sa,root_N_sa
0.0,0,"[0.0, 2.857142857142857e-05, 1.4285714285714285e-05, 0.0, 7.142857142857143e-06, 0.0]","[-0.0, -0.05, -0.0]",0.1395053388241261,"[-1.7942463705526653e-06, 3.2524927821933116e-05, 6.679940063426293e-06, -2.6783402287189494e-06, 6.18589574131742e-06, -3.5714285714285705e-06]",5545.177444479563,4771.57058624754,773.6068582320231,0.05,908.983520258923,990,"[832.687532875258, 815.262552074846, 795.8686364216247, 635.3753528861122, 750.5466061699971, 789.9748595881282, 748.3030713110783, 761.202377436104, 908.983520258923, 771.6745519180876, 744.572682446484, 833.0053187104223, 809.1861074138451]","[165, 11, 11, 11, 11, 11, 11, 11, 660, 11, 11, 44, 22]"
120.0,1,"[-1.7942463705526653e-06, 3.2524927821933116e-05, 6.679940063426293e-06, -2.6783402287189494e-06, 6.18589574131742e-06, -3.5714285714285705e-06]","[0.05, 0.0, 0.0]",0.00013090272168018172,"[1.995155849754011e-06, 2.1097942670413765e-05, 1.3250999639649938e-05, -1.4430766505828398e-06, 3.571428571428572e-06, -6.185895741317417e-06]",4771.57058624754,4770.819707427858,0.7508788196819296,0.05,1621.0931404658704,990,"[205.38720120247007, 28.144826975022625, 319.15529140324867, 1621.0931404658704, 2.075554305726619, 185.91959924205477, 152.37880534862822, 239.6024659897184, 178.1884876290596, 360.52227213113605, 240.55456723993677, 196.53197479455756, 46.94637517338423]","[11, 11, 11, 858, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
240.0,2,"[1.995155849754011e-06, 2.1097942670413765e-05, 1.3250999639649938e-05, -1.4430766505828398e-06, 3.571428571428572e-06, -6.185895741317417e-06]","[0.05, 0.0, 0.0]",1.610834979138613e-05,"[6.119585334577593e-06, 9.154694576124949e-06, 1.89121725358564e-05, -1.1203683563375495e-06, 9.912705577010327e-22, -7.142857142857141e-06]",4770.819707427858,4770.705383769927,0.11432365793098143,0.05,2021.1705795637622,990,"[225.29548603611877, 181.69300245873748, 333.3065240539986, 2021.1705795637622, 95.46075588391078, 1382.1505714652037, 66.94398263442282, 150.2214459412746, 738.0638723878448, 1050.0588365745973, 311.08595097975234, 1273.9488019431008, 1301.4932438435205]","[11, 11, 11, 803, 11, 33, 11, 11, 11, 22, 11, 22, 22]"
360.0,3,"[6.119585334577593e-06, 9.154694576124949e-06, 1.89121725358564e-05, -1.1203683563375495e-06, 9.912705577010327e-22, -7.142857142857141e-06]","[0.05, 0.0, 0.0]",-4.095357889854256e-06,"[7.735162333896786e-06, 4.372149723200158e-06, 2.421215331865713e-05, -4.880553252878923e-06, -3.5714285714285697e-06, -6.185895741317417e-06]",4770.705383769927,4770.703093256125,0.0022905138021087623,0.05,2361.236187781669,990,"[2236.0168455500902, 1043.9994786827172, 2121.2228619481407, 2361.236187781669, 1573.656990445885, 1852.593728838536, 1977.4919254561087, 2263.1076471059414, 2116.346508600342, 1859.595219551946, 823.238785003455, 2215.3272460297317, 2121.4334613461]","[44, 11, 11, 726, 11, 11, 11, 33, 44, 11, 11, 22, 44]"
480.0,4,"[7.735162333896786e-06, 4.372149723200158e-06, 2.421215331865713e-05, -4.880553252878923e-06, -3.5714285714285697e-06, -6.185895741317417e-06]","[-0.0, -0.0, -0.05]",-4.508422002778011e-06,"[4.942879766184154e-06, 2.8517373085622853e-05, 2.2290308828748282e-05, -1.0639093039323083e-05, -1.1944445984671776e-05, -6.849036426675238e-06]",4770.703093256125,4770.703093256125,0.0,0.05,2853.96748426555,990,"[2145.9926370718163, 2465.2984314487107, 2594.613989020152, 2214.596702587128, 695.5211425106272, 2329.6730414516237, 2067.4100500536583, 2433.3691847207015, 2214.5401038547056, 1945.0189320533927, 2586.3031609424597, 2465.574051373195, 2853.96748426555]","[11, 11, 11, 11, 11, 11, 11, 22, 11, 11, 154, 22, 693]"
600.0,5,"[4.942879766184154e-06, 2.8517373085622853e-05, 2.2290308828748282e-05, -1.0639093039323083e-05, -1.1944445984671776e-05, -6.849036426675238e-06]","[0.05, 0.0, 0.0]",0.024727862759517966,"[-5.137773607753566e-06, 8.523032317855168e-05, 1.844798480047509e-05, -2.5310186840624688e-05, -1.376871187019441e-05, 4.078345539013591e-08]",4770.703093256125,4633.5577064318595,137.1453868242652,0.05,2319.109573228256,990,"[1647.8871707801338, 2009.515991644124, 1566.3874770726181, 2319.109573228256, 1318.7604796182588, 2021.1637709373022, 1663.2245379255617, 1292.002029934252, 613.8309734498408, 1123.7496986158365, 1940.0575973633777, 1948.8434410514656, 2112.2410385800813]","[11, 11, 11, 737, 11, 33, 11, 11, 11, 11, 22, 55, 55]"
720.0,6,"[-5.137773607753566e-06, 8.523032317855168e-05, 1.844798480047509e-05, -2.5310186840624688e-05, -1.376871187019441e-05, 4.078345539013591e-08]","[0.05, 0.0, 0.0]",-4.508422002778011e-06,"[-2.330655535736964e-05, 0.00018858382831937848, -8.012837322508967e-07, -3.67360947911222e-05, -1.1903662529281641e-05, 6.919675443519172e-06]",4633.5577064318595,4633.5577064318595,0.0,0.05,886.0841349211751,990,"[191.2043479204913, 292.6723649866658, 452.6993242109738, 886.0841349211751, 299.4278440404651, 629.7310638959478, 141.81887435367594, 542.1164417189935, 214.1063511992199, 560.9304802002936, 626.8225176562619, 478.5709947165517, 413.7151788928823]","[11, 11, 22, 792, 11, 11, 11, 11, 11, 44, 11, 33, 11]"
840.0,7,"[-2.330655535736964e-05, 0.00018858382831937848, -8.012837322508967e-07, -3.67360947911222e-05, -1.1903662529281641e-05, 6.919675443519172e-06]","[0.0, 0.0, 0.05]",-4.508422002778011e-06,"[-3.6743175042382624e-05, 0.0002566006724227056, -3.177016847533004e-05, -1.8461828489373207e-05, -2.759007503465051e-06, 1.7157437214792475e-05]",4633.5577064318595,4633.5577064318595,0.0,0.05,1.124386662820928,990,"[-0.1267475408064444, -0.10949768168243555, 0.47904926066228964, 0.1971834553095293, -0.1432193714001628, -0.12147393196548455, -0.12044130962314538, -0.1568419176297832, -0.14854379404129092, -0.11537671017570676, -0.12116440534268723, 1.124386662820928, -0.15729675826599843]","[66, 66, 198, 99, 55, 66, 66, 55, 55, 66, 66, 77, 55]"
960.0,8,"[-3.6743175042382624e-05, 0.0002566006724227056, -3.177016847533004e-05, -1.8461828489373207e-05, -2.759007503465051e-06, 1.7157437214792475e-05]","[-0.0, -0.05, -0.0]",0.0001237903122206906,"[-2.7766501865639952e-05, 0.0001871403788455784, -3.9509153830256656e-05, 2.1551405662763713e-05, 6.18934802016362e-06, 1.6238280243579335e-05]",4633.5577064318595,4632.846267184688,0.7114392471712563,0.05,14.086558611422474,990,"[0.6663908896216845, 1.936630583195579, 0.6311618089554197, 0.6232133265969503, 0.634259116717827, 0.004879406869420677, 2.7012585124261737, 0.5918898108347744, 14.086558611422474, 1.935868144082196, 2.1703105440176707, 2.493189150979882, 0.018670933822977798]","[22, 66, 22, 11, 11, 11, 165, 11, 363, 44, 88, 165, 11]"
1080.0,9,"[-2.7766501865639952e-05, 0.0001871403788455784, -3.9509153830256656e-05, 2.1551405662763713e-05, 6.18934802016362e-06, 1.6238280243579335e-05]","[-0.0, -0.05, -0.0]",0.01587172741121178,"[1.739647964103138e-05, 4.814417396199725e-05, 7.218045109002806e-06, 3.820173694478083e-05, 1.3479272740114282e-05, 1.096808919462886e-05]",4632.846267184688,4544.809722339109,88.03654484557956,0.05,373.3377024250689,990,"[297.6663936783989, 246.88632291351513, 278.40105789210696, 251.97263324730085, 287.53145512904024, 294.2396171628961, 239.26302553143844, 141.44489045693442, 373.3377024250689, 283.86780333040275, 260.07054686006285, 276.687365212556, 269.5236747218623]","[66, 11, 11, 11, 11, 11, 11, 11, 781, 22, 11, 22, 11]"
1200.0,10,"[1.739647964103138e-05, 4.814417396199725e-05, 7.218045109002806e-06, 3.820173694478083e-05, 1.3479272740114282e-05, 1.096808919462886e-05]","[0.05, 0.0, 0.0]",0.009243635706004599,"[3.203247427476263e-05, 0.00011969992341264291, 3.570478518515514e-05, -2.228891056889988e-05, 1.715743721479248e-05, 2.759007503465059e-06]",4544.809722339109,4493.527122117186,51.28260022192262,0.05,452.79930420509885,990,"[61.66851786666692, 185.8627048342455, 17.97204531090463, 452.79930420509885, 45.95642899098822, 118.65142475112916, 68.70647777066506, 96.66788322972717, 107.62450802174976, 169.06962359982163, 69.75373581091016, 137.70145403898502, 5.453222325227247]","[11, 22, 11, 847, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
1320.0,11,"[3.203247427476263e-05, 0.00011969992341264291, 3.570478518515514e-05, -2.228891056889988e-05, 1.715743721479248e-05, 2.759007503465059e-06]","[-0.0, -0.0, -0.05]",0.008614099857527334,"[-3.678365617288304e-05, 0.00019801079757784604, -3.63996152228396e-05, -2.1135165745640964e-05, 1.5262349768326295e-05, -1.2743062529164113e-05]",4493.527122117186,4445.735409882731,47.79171223445519,0.05,991.2809075110493,990,"[364.1794504154009, 636.6196556871255, 873.4800479530858, 322.8150890341426, 669.7516386943652, 345.54979589292503, 633.4149309008179, 822.5690854293148, 768.5311452824702, 870.6600841611702, 858.2185107077912, 337.006649787129, 991.2809075110493]","[11, 22, 33, 11, 11, 11, 11, 33, 11, 33, 22, 11, 770]"
1440.0,12,"[-3.678365617288304e-05, 0.00019801079757784604, -3.63996152228396e-05, -2.1135165745640964e-05, 1.5262349768326295e-05, -1.2743062529164113e-05]","[0.0, 0.0, 0.0]",6.391392156427491e-06,"[4.554950898928999e-06, 4.182850517500119e-05, 9.157726038794287e-06, 4.108239614804473e-05, 6.846051356232058e-06, -1.866699075643285e-05]",4445.735409882731,4445.699968479106,0.03544140362464532,0.0,287.0963523742253,990,"[287.0963523742253, 136.67423022122213, 205.24900582715648, 214.00922640716755, 164.12151504371352, 180.31647719416597, 204.45467361615312, 215.2463502041031, 201.4565236490307, 210.1044035459245, 190.98696999466418, 191.65697195341073, 186.60418000203865]","[770, 11, 11, 44, 11, 11, 33, 33, 11, 11, 22, 11, 11]"
1560.0,13,"[4.554950898928999e-06, 4.182850517500119e-05, 9.157726038794287e-06, 4.108239614804473e-05, 6.846051356232058e-06, -1.866699075643285e-05]","[-0.0, -0.0, -0.05]",0.009617810835700652,"[2.3334168657228968e-05, 0.00019470492916878344, 1.4328346082874128e-05, -3.957683309710211e-05, -2.671354400296735e-06, -2.617439329770279e-05]",4445.699968479106,4392.342500767708,53.357467711398385,0.05,304.35864452387403,990,"[198.51814703153016, 225.4033808494023, 152.422115063946, 182.0463471020948, 102.9856642052239, 195.3246787184349, 263.82295550704794, 119.89503871086912, 261.100117696974, 209.39190980829582, 125.69438539142652, 128.35360752920974, 304.35864452387403]","[11, 22, 11, 11, 11, 11, 11, 11, 33, 11, 11, 11, 825]"
1680.0,14,"[2.3334168657228968e-05, 0.00019470492916878344, 1.4328346082874128e-05, -3.957683309710211e-05, -2.671354400296735e-06, -2.617439329770279e-05]","[-0.0, -0.0, -0.05]",0.016360388444002474,"[-3.5974196350457735e-05, 6.570546550714632e-05, -2.565068813931275e-05, 3.337168586461002e-05, -1.382399395605982e-05, -2.7767674409370485e-05]",4392.342500767708,4301.596243785101,90.74625698260661,0.05,1272.4568570824574,990,"[1120.207472371652, 1045.2737201281668, 1218.5638267394456, 980.3918862969441, 554.7325169591612, 1118.597547457093, 1114.3670995059585, 1026.1813377734595, 1138.1040710733562, 1189.9938592872134, 1213.7335660255378, 958.2532912251147, 1272.4568570824574]","[44, 11, 33, 11, 11, 11, 11, 11, 11, 11, 55, 11, 759]"
1800.0,15,"[-3.5974196350457735e-05, 6.570546550714632e-05, -2.565068813931275e-05, 3.337168586461002e-05, -1.382399395605982e-05, -2.7767674409370485e-05]","[-0.0, -0.05, -0.0]",0.04897631489910822,"[2.614271064038388e-05, 0.0001605518724591421, 1.6541287192009516e-05, -2.427915331185073e-05, -2.5855767152395583e-05, -1.713551446449999e-05]",4301.596243785101,4029.988887092838,271.60735669226324,0.05,724.4782604460827,990,"[600.349817960686, 599.0696417475182, 585.564803840317, 576.1378683415497, 568.2819567815458, 592.6694978788545, 582.726368405849, 602.0634155699995, 724.4782604460827, 577.5151067921141, 593.6151392584615, 565.9023354567379, 608.6121148758799]","[11, 22, 11, 11, 11, 22, 11, 33, 770, 11, 11, 11, 55]"
1920.0,16,"[2.614271064038388e-05, 0.0001605518724591421, 1.6541287192009516e-05, -2.427915331185073e-05, -2.5855767152395583e-05, -1.713551446449999e-05]","[0.01, 0.0, 0.0]",0.006749716388656406,"[-2.515707049862513e-05, 6.796253679980366e-05, -1.2041520875746774e-05, 2.6225535812173646e-05, -3.09595084205598e-05, -1.911907256974908e-06]",4029.988887092838,3992.5555120178265,37.433375075011554,0.01,710.1515311310584,990,"[634.6560314311865, 710.1515311310584, 672.5633569907778, 472.6109059384734, 662.4587556287835, 626.2904718055908, 542.7675659785338, 621.3137481875775, 633.7791154793232, 617.595406352869, 664.1332330885124, 595.3997684086079, 605.3332135865511]","[11, 517, 275, 11, 11, 22, 11, 33, 33, 11, 22, 11, 22]"
