time,state,action,reward,next_state
300.0,"[0.0, -7.886332594165938e-06, 0.00011707106892560268, 0.0001834986373190616, -0.010644308551737994, 0.00031817628852763243]","[0.0, 0.0, 0.05]",47.10428122813755,"[ 0.00000000e+00 -7.88633259e-06  1.22943206e-04  1.79617241e-04
 -4.00593903e-03  4.47940918e-04]"
330.0,"[0.0, -7.88633259416602e-06, 0.00012294320594979585, 0.00017961724078751967, -0.004005939027893763, 0.00044794091786628555]","[0.0, 0.0, 0.05]",29.115609240448975,"[ 0.00000000e+00 -7.88633259e-06  1.28686769e-04  1.75548001e-04
  2.63315518e-03  3.62988728e-04]"
360.0,"[0.0, -7.886332594165993e-06, 0.00012868676906534513, 0.00017554800068601825, 0.0026331551813757984, 0.00036298872793185175]","[0.0, 0.0, 0.05]",99.07202451577905,"[ 0.00000000e+00 -7.88633259e-06  1.34295752e-04  1.71295173e-04
  9.26603092e-03  6.34085617e-05]"
390.0,"[0.0, -7.886332594166047e-06, 0.0001342957516584357, 0.00017129517262267344, 0.009266030916538241, 6.340856165813394e-05]","[-0.0, -0.0, -0.01]",28.4081718075322,"[ 0.00000000e+00 -7.88633259e-06  1.39764288e-04  1.66863204e-04
  7.93873290e-03 -1.93388245e-04]"
420.0,"[0.0, -7.886332594166101e-06, 0.00013976428785945775, 0.00016686320420174837, 0.007938732898757326, -0.00019338824463749]","[-0.0, -0.0, -0.05]",11.787502799701542,"[ 0.00000000e+00 -7.88633259e-06  1.45086659e-04  1.62256730e-04
  1.30581309e-03 -2.35734443e-04]"
450.0,"[0.0, -7.886332594166101e-06, 0.00014508665867752845, 0.0001622567303723519, 0.001305813089761516, -0.00023573444264663593]","[-0.0, -0.0, -0.05]",36.02364483221845,"[ 0.00000000e+00 -7.88633259e-06  1.50257298e-04  1.57480569e-04
 -5.32500762e-03 -6.35857467e-05]"
480.0,"[0.0, -7.886332594166155e-06, 0.00015025729798140831, 0.00015748056858121267, -0.005325007615064956, -6.358574674853953e-05]","[0.0, 0.0, 0.0]",31.864761914938754,"[ 0.00000000e+00 -7.88633259e-06  1.55270798e-04  1.52539714e-04
 -5.32427919e-03  1.08629447e-04]"
510.0,"[0.0, -7.886332594166155e-06, 0.0001552707983205566, 0.00015253971373459702, -0.005324279189798164, 0.00010862944707378407]","[0.0, 0.0, 0.01]",38.103085987078885,"[ 0.00000000e+00 -7.88633259e-06  1.60121917e-04  1.47439333e-04
 -3.99347953e-03  2.37881364e-04]"
540.0,"[0.0, -7.88633259416621e-06, 0.00016012191658023908, 0.00014743933297463988, -0.00399347953375494, 0.00023788136370301124]","[-0.0, -0.0, -0.01]",38.80709352834492,"[ 0.00000000e+00 -7.88633259e-06  1.64805579e-04  1.42184760e-04
 -5.30820265e-03  4.09734177e-04]"
570.0,"[0.0, -7.886332594166264e-06, 0.00016480557946477322, 0.00014218476027555167, -0.005308202651959997, 0.00040973417679038716]","[0.0, 0.0, 0.01]",36.71679166940612,"[ 0.00000000e+00 -7.88633259e-06  1.69316889e-04  1.36781491e-04
 -3.96767530e-03  5.38308818e-04]"
