time,state,action,reward,next_state
300.0,"[0.0, -6.995179682062284e-05, 9.886576388890684e-05, 0.0001600362644644572, -0.0025408782795244525, 6.692536717946436e-05]","[0.0, 0.0, 0.0]",92.17427888486782,"[ 0.00000000e+00 -6.99517968e-05  1.03988774e-04  1.56755797e-04
 -2.53738565e-03  1.49048633e-04]"
330.0,"[0.0, -6.995179682062284e-05, 0.00010398877422299016, 0.00015675579749621624, -0.0025373856508707215, 0.00014904863262241822]","[0.0, 0.0, 0.05]",74.85360382837325,"[ 0.00000000e+00 -6.99517968e-05  1.09003033e-04  1.53311395e-04
  4.09127609e-03  1.67676601e-05]"
360.0,"[0.0, -6.995179682062287e-05, 0.00010900303317830766, 0.00015331139543753276, 0.0040912760925284715, 1.6767660110466963e-05]","[-0.0, -0.0, -0.01]",48.53173220848066,"[ 0.00000000e+00 -6.99517968e-05  1.13903297e-04  1.49706660e-04
  2.76517584e-03 -7.26811754e-05]"
390.0,"[0.0, -6.995179682062289e-05, 0.00011390329684676491, 0.0001497066604413863, 0.002765175837532731, -7.268117540502376e-05]","[-0.0, -0.0, -0.05]",57.541502178662085,"[ 0.00000000e+00 -6.99517968e-05  1.18684441e-04  1.45945362e-04
 -3.86113571e-03  5.21943620e-05]"
420.0,"[0.0, -6.995179682062292e-05, 0.00011868444053644928, 0.00014594536233681707, -0.0038611357067488664, 5.2194362007350056e-05]","[0.0, 0.0, 0.01]",61.692954283511426,"[ 0.00000000e+00 -6.99517968e-05  1.23341464e-04  1.42031435e-04
 -2.53292593e-03  1.34165642e-04]"
450.0,"[0.0, -6.995179682062297e-05, 0.00012334146413102887, 0.00014203143468644158, -0.0025329259332710153, 0.0001341656419944591]","[0.0, 0.0, 0.01]",54.063762800135464,"[ 0.00000000e+00 -6.99517968e-05  1.27869497e-04  1.37968971e-04
 -1.20276017e-03  1.73146939e-04]"
480.0,"[0.0, -6.995179682062306e-05, 0.00012786949731887013, 0.00013796897067273596, -0.001202760172328332, 0.0001731469390557923]","[-0.0, -0.0, -0.05]",35.33907175920467,"[ 0.00000000e+00 -6.99517968e-05  1.32263805e-04  1.33762219e-04
 -7.81904813e-03  4.26195522e-04]"
510.0,"[0.0, -6.995179682062306e-05, 0.000132263804686406, 0.00013376221881738898, -0.0078190481328126, 0.0004261955221951183]","[0.0, 0.0, 0.05]",8.333771090205573,"[ 0.00000000e+00 -6.99517968e-05  1.36519791e-04  1.29415579e-04
 -1.17866318e-03  4.64550027e-04]"
540.0,"[0.0, -6.995179682062303e-05, 0.00013651979067042774, 0.00012941557853820147, -0.001178663178764465, 0.000464550027379146]","[0.0, 0.0, 0.05]",22.87614271691291,"[ 0.00000000e+00 -6.99517968e-05  1.40633004e-04  1.24933596e-04
  5.45948970e-03  2.88170343e-04]"
570.0,"[0.0, -6.995179682062308e-05, 0.00014063300436412138, 0.0001249335955481784, 0.005459489697836839, 0.00028817034349634603]","[0.0, 0.0, 0.01]",38.12309341436685,"[ 0.00000000e+00 -6.99517968e-05  1.44599144e-04  1.20320957e-04
  6.79045591e-03  6.86396187e-05]"
